courseCode,section,recordTime,quota,enrol,avail,wait
LIFS 4760,L1 (3258),1630875611,160,150,10,8
LIFS 4760,L1 (3258),1630910710,160,151,9,7
LIFS 4760,L1 (3258),1630929610,160,151,9,8
LIFS 4760,L1 (3258),1630932310,160,152,8,7
LIFS 4760,L1 (3258),1630962009,160,151,9,8
LIFS 4760,L1 (3258),1630993510,160,151,9,9
LIFS 4760,L1 (3258),1630997109,160,152,8,8
LIFS 4760,L1 (3258),1631016910,160,152,8,9
LIFS 4760,L1 (3258),1631018710,160,153,7,8
LIFS 4760,L1 (3258),1631025011,160,152,8,8
LIFS 4760,L1 (3258),1631071810,160,151,9,8
LIFS 4760,L1 (3258),1631081711,160,150,10,8
LIFS 4760,L1 (3258),1631115010,160,149,11,8
LIFS 4760,L1 (3258),1631134810,160,149,11,7
LIFS 4760,L1 (3258),1631156410,160,148,12,7
LIFS 4760,L1 (3258),1631160010,160,148,12,6
LIFS 4760,L1 (3258),1631165410,160,148,12,7
LIFS 4760,L1 (3258),1631166311,160,149,11,6
LIFS 4760,L1 (3258),1631169909,160,150,10,5
LIFS 4760,L1 (3258),1631173510,160,149,11,5
LIFS 4760,L1 (3258),1631177109,160,149,11,6
LIFS 4760,L1 (3258),1631180710,160,150,10,5
LIFS 4760,L1 (3258),1631181610,160,149,11,5
LIFS 4760,L1 (3258),1631221211,160,148,12,5
LIFS 4760,L1 (3258),1631237410,160,149,11,5
LIFS 4760,L1 (3258),1631242810,160,148,12,5
LIFS 4760,L1 (3258),1631246411,160,148,12,6
LIFS 4760,L1 (3258),1631252709,160,148,12,5
LIFS 4760,L1 (3258),1631272509,160,148,12,4
LIFS 4760,L1 (3258),1631346309,160,148,12,5
LIFS 4760,L1 (3258),1631349909,160,149,11,4
LIFS 4760,L1 (3258),1631444410,160,149,11,5
LIFS 4760,L1 (3258),1631447109,160,150,10,4
LIFS 4760,L1 (3258),1631455210,160,151,9,3
LIFS 4760,L1 (3258),1631480411,160,151,9,4
LIFS 4760,L1 (3258),1631507411,160,150,10,4
LIFS 4760,L1 (3258),1631525409,160,150,10,3
LIFS 4760,L1 (3258),1631526309,160,150,10,2
LIFS 4760,L1 (3258),1631535311,160,150,10,3
LIFS 4760,L1 (3258),1631537110,160,151,9,2
LIFS 4760,L1 (3258),1631566810,160,150,10,2
LIFS 4760,L1 (3258),1631577613,160,150,10,1
LIFS 4760,L1 (3258),1631586610,160,150,10,2
LIFS 4760,L1 (3258),1631588409,160,151,9,1
LIFS 4760,L1 (3258),1631601009,160,151,9,3
LIFS 4760,L1 (3258),1631601909,160,152,8,2
LIFS 4760,L1 (3258),1631612710,160,151,9,2
LIFS 4760,L1 (3258),1631622610,160,150,10,2
LIFS 4760,L1 (3258),1631653210,160,150,10,0
